ISO3,Year,any_campaign,any_nonviolent,any_violent,SupDem_trim,wdi_popurb,wdi_gdpcapcon2015,v2x_polyarchy,v2xeg_eqdr,v2cagenmob,v2cademmob,v2caautmob,v2x_civlib,v2x_execorr,e_boix_regime,e_peaveduc,log_gdpcapcon2015,auto_period_id,auto_period01,auto_period_id005,auto_period005,auto_period_id01ci,auto_period01ci,ert_aut_ep,ert_aut_ep_id,edi_autocracy,Emancipative_valuesWIK2015,Emancipative_valuesWIK2015_sd
VEN,2017,1,1,0,0.724824778,88.183,NA,0.232,0.102,3.721,3.308,1.56,0.412,0.971,1,NA,NA,Venezuela_17,1,Venezuela_17,1,Venezuela_17,1,1,VEN_1998_2018,0.768,NA,NA
VUT,1991,0,0,0,NA,18.998,2580.859469843904,0.683,0.616,-2.148,-1.395,-1.627,0.862,0.405,0,NA,7.855877750287377,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.31699999999999995,NA,NA
VUT,1992,0,0,0,NA,19.285,2582.488059849069,0.608,0.616,-2.148,-1.395,-1.627,0.865,0.593,0,NA,7.85650857749775,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.392,NA,NA
VUT,1993,0,0,0,NA,19.574,2537.92750017652,0.608,0.616,-2.148,-1.395,-1.627,0.865,0.593,0,NA,7.839103082136033,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.392,NA,NA
VUT,1994,0,0,0,NA,19.868,2701.7247179028755,0.608,0.616,-2.148,-1.395,-1.627,0.871,0.593,0,NA,7.901645632464976,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.392,NA,NA
VUT,1995,0,0,0,NA,20.164,2664.0389560049325,0.608,0.616,-1.898,-1.395,-1.627,0.876,0.593,0,NA,7.887598654678338,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.392,NA,NA
VUT,1996,0,0,0,NA,20.464,2662.037099550774,0.613,0.616,-1.898,-1.395,-1.627,0.876,0.593,0,NA,7.886846935578744,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.387,NA,NA
VUT,1997,0,0,0,NA,20.766,2727.75630250374,0.613,0.616,-1.898,-1.395,-1.627,0.876,0.593,0,NA,7.911234683046237,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.387,NA,NA
VUT,1998,0,0,0,NA,21.073,2696.2912051345816,0.613,0.616,-1.273,-1.395,-1.627,0.876,0.593,0,NA,7.899632479973085,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.387,NA,NA
VUT,1999,0,0,0,NA,21.382,2642.6844991352164,0.612,0.616,-1.886,-1.395,-1.627,0.876,0.593,0,NA,7.879550535225815,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.388,NA,NA
VUT,2000,0,0,0,NA,21.673,2731.606677559133,0.612,0.707,-1.886,-1.395,-1.627,0.877,0.593,0,NA,7.9126452416435935,Vanuatu_5,1,Vanuatu_5,1,Vanuatu_5,1,0,NA,0.388,NA,NA
YEM,2015,1,1,1,-0.70834221,34.777,1488.4162886442048,0.184,0.102,-0.151,-0.959,1.632,0.156,0.919,1,NA,7.305467940140216,Yemen_9,1,Yemen_9,1,Yemen_9,1,1,YEM_2013_2016,0.8160000000000001,NA,NA
YEM,2016,1,1,1,-0.710301471,35.394,1313.973626690173,0.113,0.124,-0.151,-1.229,1.632,0.142,0.939,1,NA,7.1808111278310855,Yemen_9,1,Yemen_9,1,Yemen_9,1,1,YEM_2013_2016,0.887,NA,NA
YEM,2017,1,1,1,-0.706535874,36.016,1215.7526115488015,0.111,0.04,-0.151,-1.229,1.577,0.119,0.947,1,NA,7.103118597378484,Yemen_9,1,Yemen_9,1,Yemen_9,1,0,NA,0.889,NA,NA
ZMB,2014,0,0,0,0.90955503,41.382,1312.0144334762558,0.478,0.335,0.06,0.308,-0.646,0.757,0.203,0,NA,7.179318970568717,Zambia_9,1,Zambia_9,1,Zambia_9,1,1,ZMB_2011_2017,0.522,NA,NA
ZMB,2015,0,0,0,0.941058449,41.907,1307.9096491603236,0.456,0.335,0.965,0.308,-0.646,0.751,0.258,0,NA,7.176185454065815,Zambia_9,1,Zambia_9,1,Zambia_9,1,1,ZMB_2011_2017,0.544,NA,NA
ZMB,2016,0,0,0,1.004489226,42.438,1314.9770746587758,0.402,0.258,1.229,0.301,-0.646,0.713,0.258,0,NA,7.181574510740334,Zambia_9,1,Zambia_9,1,Zambia_9,1,1,ZMB_2011_2017,0.598,NA,NA
ZMB,2017,0,0,0,1.042971336,42.976,1319.607777476986,0.364,0.264,0.957,-0.07,-0.646,0.711,0.349,0,NA,7.185089833151082,Zambia_9,1,Zambia_9,1,Zambia_9,1,1,ZMB_2011_2017,0.636,NA,NA
